4000 	90.0	
4050 	90.3	
4100 	90.5	
4150  90.8	
4200 	91.0	
4250 	91.3	
4300 	91.5	
4350 	91.8	
4400 	92.0	
4450 	92.3	
4500 	92.5	
4550 	92.8	
4600 	93.0	
4650 	93.3	
4700 	93.5	
4750 	93.8	
4800 	94.0	
4850 	94.3	
4900 	94.5	
4950 	94.8	
5000 	95.0	
5050 	95.0	
5100 	95.0	
5150 	95.0	
5200 	95.0	
5250 	95.1	
5300 	95.1	
5350 	95.1	
5400 	95.1	
5450 	95.1	
5500 	95.1
