202.7788828	0.590245769
202.3007318	0.547638776
201.7356443	0.522264314
202.1123908	0.498006604
201.5530776	0.471460126
200.8228106	0.446896173
204.0684415	0.629675197
204.6262843	0.661008744
205.7128625	0.694340437
206.1476738	0.73431377
207.0605075	0.765067066
208.429758	0.828641839
210.4075643	0.868919193
214.4679038	0.897015182
207.8067985	0.792345724
218.1943123	0.919044547
224.5564865	0.943309584
231.2506002	0.955167801
237.9447138	0.958079606
244.6388275	0.954347077
251.3329412	0.937874818
253.6657384	0.916243909
259.8527223	0.942834833
266.546836	0.959595291
273.2409497	0.949481343
279.9350634	0.960020809
286.6291771	0.967047119
293.3232908	0.957172304
298.974166	0.939072066
301.335942	0.887336517
301.0823771	0.916686619
305.2359976	0.84246148
305.1901287	0.875778932
306.4066401	0.818906276
308.9428894	0.795067264
308.6893245	0.777252335
309.2471673	0.74321095
310.160001	0.718840414
312.9709491	0.647157721
318.3664161	0.598514303
319.8044699	0.485948086
315.4051723	0.619082526
322.0847537	0.323501639
321.8305886	0.197049819
319.1869118	0.563248561
319.6940417	0.51826703
320.4040234	0.450571095
320.4040234	0.430262315
321.621135	0.34351481
321.9254129	0.2646974
321.621135	0.233267144
322.0775519	0.147390016
324.2074971	0.095367301
321.0065777	0.407945546
321.9254129	0.383842245
322.2296908	0.303999725
323.5947403	0.061465454
329.3080665	0.037490281
337.7478635	0.018011236
344.4419771	0.033608095
350.4058239	0.038883103
352.8603322	0.064068754
358.7430382	0.061576438
362.9987277	0.049100737
371.8269877	0.062277763
378.5211014	0.050567245
385.2152151	0.057635756
391.9093288	0.042865734
398.7438784	0.048296557
405.2975562	0.062910764
411.9916699	0.051833247
418.6857836	0.061328262
423.9193634	0.083613445
431.1307495	0.081815036
437.5510131	0.069662774
443.7081658	0.076832648
450.8839172	0.06681427
457.6333541	0.057424756
464.3274678	0.055736753
471.0215815	0.063174514
477.7156952	0.06670877
484.4098089	0.063332765
491.1039226	0.063227264
497.9384722	0.067650156
504.49215	0.071350777
511.1862637	0.070717776
517.8803774	0.068449522
524.5744911	0.068133022
531.2686048	0.069557274
537.9627185	0.069451774
544.6568321	0.06723627
550.929638	0.061267396
558.0450595	0.060959011
564.7391732	0.059218258
571.4332869	0.059112758
578.1274006	0.060800761
584.8215143	0.063438265
591.515628	0.066603269
598.2097417	0.067763771
605.5884807	0.065792237
611.5979691	0.06058976
618.2920828	0.05352125
624.9861965	0.048035242
631.6803102	0.046399989
638.3744239	0.049723244
645.4898454	0.057116371
328.3536585	0.058139535
326.2195122	0.08372093
330.4878049	0.009302326
334.1463415	0.03255814
