casjobsID,objid,tilenum,ra,dec,e_bv,glon,glat,fov_radius,flux_nuv,fluxerr_nuv,mag,magerr_nuv,s2n_nuv,flux_fuv,fluxerr_fuv,mag_fuv,magerr_fuv,s2n_fuv,bkgrnd_flux_nuv,bkgrnd_flux_fuv,eff_exptime_nuv,eff_exptime_fuv,artifact_nuv,artifact_fuv,poserr,number_mcat,flux_d3p0_nuv,flux_d4p5_nuv,flux_d7p5_nuv,flux_d12p0_nuv,flux_d18p0_nuv,flux_d25p5_nuv,flux_d34p5_nuv,fluxerr_d3p0_nuv,fluxerr_d4p5_nuv,fluxerr_d7p5_nuv,fluxerr_d12p0_nuv,fluxerr_d18p0_nuv,fluxerr_d25p5_nuv,fluxerr_d34p5_nuv,mag_d3p0_nuv,mag_d4p5_nuv,mag_d7p5_nuv,mag_d12p0_nuv,mag_d18p0_nuv,mag_d25p5_nuv,mag_d34p5_nuv,magerr_d3p0_nuv,magerr_d4p5_nuv,magerr_d7p5_nuv,magerr_d12p0_nuv,magerr_d18p0_nuv,magerr_d25p5_nuv,magerr_d34p5_nuv,flux20_radius_nuv,flux50_radius_nuv,flux80_radius_nuv,flux90_radius_nuv,flux95_radius_nuv,flux_max_nuv,x_image,y_image,xpeak_image,ypeak_image,semimajor,posang,semiminor,semimajorerr,semiminorerr,posangerr,fwhm_nuv,flags_nuv,class_star,flux_d3p0_fuv,flux_d4p5_fuv,flux_d7p5_fuv,flux_d12p0_fuv,flux_d18p0_fuv,flux_d25p5_fuv,flux_d34p5_fuv,fluxerr_d3p0_fuv,fluxerr_d4p5_fuv,fluxerr_d7p5_fuv,fluxerr_d12p0_fuv,fluxerr_d18p0_fuv,fluxerr_d25p5_fuv,fluxerr_d34p5_fuv,mag_d3p0_fuv,mag_d4p5_fuv,mag_d7p5_fuv,mag_d12p0_fuv,mag_d18p0_fuv,mag_d25p5_fuv,mag_d34p5_fuv,magerr_d3p0_fuv,magerr_d4p5_fuv,magerr_d7p5_fuv,magerr_d12p0_fuv,magerr_d18p0_fuv,magerr_d25p5_fuv,magerr_d34p5_fuv,flux20_radius_fuv,flux50_radius_fuv,flux80_radius_fuv,flux90_radius_fuv,flux95_radius_fuv,fwhm_fuv,flags_fuv,tile,exptime_fuv,exptime_nuv,name,bkgrnd_mag_nuv,bkgrnd_mag_fuv,hp_pixel,extended,flux_3ul_fuv,mag_3ul_fuv,flux_d6p0_3ul_fuv,mag_d6p0_3ul_fuv,manflag
-1013181504,6.37781E+18,50196,132.8987172,11.89284388,0.03554149,215.6322479,32.00075912,0.493585587,25.88591385,3.097758532,20.36734009,0.129961252,8.356336594,3.023480654,2.445468187,22.69873619,0.878384471,1.236360669,0.057105716,0.016864786,134.5625,149.09375,17,0,0.60462743,3904,4.221411228,8.274673462,17.77952957,24.45251465,25.6013813,26.82162476,24.84624672,1.564272404,1.866037726,2.335626602,2.730394602,3.098275661,3.665031195,4.44660759,22.33635521,21.60562134,20.77519798,20.42918968,20.37934113,20.32878685,20.41184616,0.402424574,0.244905978,0.142663524,0.121263944,0.131427571,0.14839609,0.19435592,1.708827853,2.973481655,4.58178091,5.498242855,6.080756187,0.945512354,2821.01123,2646.128418,2821,2646,10.50871754,158.6556702,8.924361229,0.793098271,0.668341577,33.96400452,9.980108261,0,0.966302752,-0.11838387,-0.268635541,0.440693051,2.098948479,2.859617949,0.404788822,0.616271138,0.00029847,0.000449601,1.278715014,2.085904837,2.445467949,2.75918746,3.765763044,99,99,24.78966522,23.09500122,22.75923538,24.88193321,24.42557526,99,99,3.151137829,1.07925117,0.928717852,7.402569771,6.636071205,3.880586624,4.846605301,6.536074162,6.745656967,8.504501343,16.57744789,0,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085135.69+115334.2,27.00830078,28.33255196,688149142,1,9.79460144,21.42253685,6.944281101,21.79593658,0
-1009865739,6.37781E+18,50196,132.8995903,11.79150895,0.032145064,215.7411804,31.95914268,0.437371731,7.460136414,2.353357553,21.71813202,0.342587084,3.169996977,0.691102207,2.191214561,24.30114746,3.443281174,0.315396845,0.056719724,0.018467426,135.96875,166.375,5,0,1.835152149,3469,0.598661363,1.452644348,2.174101591,5.549326897,7.148119926,8.786374092,8.25033474,0.688461602,0.7446962,1.139092922,1.719418526,2.26984334,3.019498587,3.850513458,24.45704651,23.4946003,23.05679893,22.03939819,21.76451874,21.54047394,21.60881996,1.248901844,0.55673641,0.568995893,0.336489171,0.344852924,0.373211473,0.506847024,2.443027973,4.797953129,6.380631447,6.942568779,7.220056534,0.383867443,2819.286865,2402.912109,2817,2403,12.82061672,92.75856018,7.739779949,3.178078651,2.010030031,86.47444916,16.89304543,0,0.947577119,0.671449244,0.925562263,0.562971175,0.496913373,0.807490528,-0.550081253,-1.929975986,0.976693153,0.976693213,1.383354425,1.383354664,2.078647137,2.865916729,3.743438482,24.33247185,23.98398972,24.52378845,24.65930176,24.13216019,99,99,1.579700708,1.145994067,2.668560982,3.023309946,2.795587778,99,99,0.417700142,0.800895095,1.173131943,1.28794229,1.345347524,16.98868179,0,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085135.90+114729.4,27.01566315,28.23398972,598670246,1,9.392364502,21.46806717,6.305349827,21.90073204,0
-1009865559,6.37781E+18,50196,132.8996464,11.72614297,0.028420126,215.811142,31.93179703,0.410874218,6.542359352,1.917190075,21.86066246,0.318244278,3.412472963,1.778101683,1.917951107,23.27511215,1.171414971,0.927083969,0.055333,0.01728113,138.78125,170.40625,0,0,1.588216305,3126,1.074225664,1.965910316,3.030252695,5.819549084,5.228971004,2.951157808,-1.480133295,0.824857831,0.902716339,1.191738486,1.726515651,2.191297531,2.802033186,3.6610291,23.8222599,23.16609001,22.69630241,21.9877758,22.10395813,22.72501755,99,0.833898783,0.49867481,0.427102357,0.322189242,0.455108494,1.0311234,99,1.707432747,3.997139931,5.533385754,6.038628578,6.527994633,0.268626392,2819.365723,2246.029053,2818,2246,11.03079414,111.5680771,5.302237511,2.780112505,1.349526525,67.4702301,13.07761669,0,0.97260654,0.913082719,1.515545845,1.129635096,0.576574862,2.008010149,2.642220736,3.264727354,1.183404803,1.183404803,1.183404922,1.3630687,2.35132575,3.101347685,3.941909552,23.99872971,23.4485817,23.76765823,24.49786568,23.14308929,22.84508133,22.61538696,1.40751493,0.847996533,1.137692809,2.567389965,1.271676779,1.274709463,1.311262369,0.839955449,1.496171594,2.167921782,7.982746124,8.066879272,13.07761669,0,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085135.91+114334.1,27.04253769,28.30607414,598669796,1,7.954805374,21.64842987,6.137957096,21.92994499,0
-1009865577,6.37781E+18,50196,132.8998754,11.77609165,0.030912388,215.7578125,31.95293808,0.430135906,188.4817963,6.913563728,18.21182632,0.039834775,27.26261139,1.737870097,2.573817253,23.29996109,1.608385801,0.675211132,0.056533873,0.018649934,136.875,167.09375,0,0,0.476525307,3240,34.57589722,69.48868561,132.2284088,173.4017029,184.9294891,191.1924744,193.3748779,4.462940693,5.137595654,6.118856907,6.537260532,6.786613941,7.156554699,7.591285706,20.05306435,19.2952137,18.59668732,18.30236626,18.23248291,18.19632149,18.18399811,0.140177235,0.08029262,0.050254546,0.040942304,0.039854448,0.04065023,0.042632923,1.579376221,2.795997381,4.410408974,5.557947159,6.991846085,5.528986454,2818.666748,2365.908447,2819,2366,12.03895473,173.6846161,10.28070736,0.241299331,0.200073704,2.964290857,5.613281727,0,0.983507097,-0.132578209,-0.295370311,-0.589331627,1.63953042,3.366744995,3.654810429,5.494813442,0.000297846,0.000444548,0.967526615,2.176492691,2.479739666,3.503707886,4.120958328,99,99,99,23.36320496,22.58197975,22.49284172,22.05012131,99,99,99,1.441675663,0.799881458,1.04110086,0.814470053,5.075696945,5.546075821,5.863530636,5.969913006,6.023104191,19.05386543,0,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085135.97+114633.9,27.01922607,28.22331238,598670226,1,10.00187683,21.39980125,6.284575462,21.90431404,0
-1009865737,6.37781E+18,50196,132.9000841,11.79664309,0.032145064,215.7359161,31.96173096,0.439368248,39.40806961,3.673310041,19.91103554,0.101228356,10.72821808,-0.701052129,2.091569662,99,99,-0.335179925,0.05676261,0.018384727,135.34375,164.21875,5,0,0.591011226,3451,9.364431381,15.4964571,26.50421715,35.43362808,38.98924637,38.79723358,39.57154083,2.074376822,2.338534355,2.803874969,3.165122509,3.528148651,4.014568806,4.690675259,21.4712944,20.9244175,20.34171104,20.02646065,19.92263603,19.92799759,19.90654182,0.240566999,0.163885742,0.114887677,0.097007364,0.098272473,0.112374537,0.128730744,1.309198856,2.784507751,4.712935448,6.034296989,7.758520126,2.15841651,2818.110352,2415.23291,2818,2415,12.78819847,172.3109131,8.989858627,0.85501653,0.511175036,1.853923798,5.312734127,0,0.981132865,-0.130716965,-0.287913084,0.500520885,0.878749132,1.093011856,0.595411897,0.252087742,0.00029948,0.00044444,1.391825318,1.704042077,2.417207241,2.784635067,3.866042137,99,99,24.6514492,24.04034233,23.803442,24.4629612,25.39612579,99,99,3.019898653,2.105936527,2.401700497,5.079027653,16.65500259,7.256516933,18.14129257,29.02606773,32.65432358,34.46845245,18.36103821,0,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085136.02+114747.9,27.01484299,28.23886108,598670254,1,9.868946075,21.41432762,6.380243778,21.88791084,0
-1013181527,6.37781E+18,50196,132.9019727,11.90776108,0.03590757,215.6178284,32.00988388,0.500507832,7.385353565,1.964524269,21.72907066,0.288878977,3.759359837,-1.483217478,1.042012691,99,99,-1.423415899,0.056969903,0.016434183,134.75,149.5,17,0,1.141965508,3963,1.156796217,2.281639099,4.853055477,7.191382408,7.030578136,5.263039112,3.625685692,0.865852237,1.003771544,1.425382257,1.782686353,2.279964447,2.918275595,3.83251524,23.74185753,23.00438118,22.18496132,21.7579689,21.78252029,22.09690666,22.50152397,0.81286186,0.477768809,0.318967134,0.269210726,0.352181733,0.602170646,1.147951484,1.742324352,3.111048222,4.571839333,5.227320194,5.631245136,0.389156163,2813.317627,2681.920898,2813,2682,8.813624382,170.6632385,6.533892632,1.901286364,1.412175059,9.961789131,12.97368908,0,0.940823257,-0.116871193,-0.199873433,-0.007214264,-0.888876498,0.363393813,0.164809719,1.692021489,0.000300205,0.73626554,0.736265779,1.277295351,1.950578094,2.761175394,3.618858099,99,99,99,99,24.99906158,25.85754776,23.32899094,99,99,99,99,5.829289913,18.19453621,2.32271266,15.78269291,39.4567337,63.13077164,71.02210999,74.9677887,12.97368908,0,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085136.47+115427.9,27.01088524,28.36063385,688149171,1,8.69608593,21.55169487,6.91583252,21.80039406,0
-1009865715,6.37781E+18,50196,132.905067,11.78208074,0.032145064,215.7539215,31.96006203,0.428267211,98.64235687,5.167663097,18.9148407,0.056893229,19.08838844,2.714257956,2.56737566,22.81587601,1.027230978,1.057211161,0.056412358,0.018518755,135.78125,170.59375,4,0,0.485435128,3372,18.36141014,36.5363884,68.94465637,90.60057831,98.05055237,97.09565735,96.98345184,3.121510267,3.779768467,4.425230026,4.842349052,5.087891102,5.455396652,5.979660034,20.74023438,19.99318504,19.30374718,19.00717163,18.92137337,18.93199921,18.93325424,0.184624165,0.112349048,0.069705173,0.058043681,0.056353074,0.061017774,0.066958956,1.551140785,2.730877876,4.525192261,5.719954014,6.52388382,3.034846067,2806.449463,2380.266113,2806,2380,11.27633953,168.5890198,9.590538025,0.327663034,0.245663255,13.78924179,5.98395443,0,0.98519522,0.423108011,0.538186371,1.280382872,2.192134619,2.824889183,2.554936171,6.549418449,0.680882454,1.195403099,1.682127357,2.062817574,2.657304287,3.064449787,4.462135792,24.83387756,24.5726738,23.63165474,23.0478363,22.77250099,22.88155365,21.85949707,1.747634888,2.41218996,1.426753044,1.021935344,1.021573663,1.302573562,0.739894569,2.149749041,3.935057402,5.163638115,6.680281639,6.951697826,17.80652618,0,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085137.21+114655.4,27.02156448,28.2309761,598670235,1,9.45732975,21.46058273,6.161719322,21.92575073,0
-1013181286,6.37781E+18,50196,132.9054368,11.83484805,0.033397563,215.6976013,31.982481,0.454407573,369.6421814,9.652970314,17.48054504,0.028360197,38.29310226,1.477480888,2.846350431,23.4762001,2.092166901,0.519079089,0.057055682,0.017734546,134.40625,160.875,1,256,0.475722641,3588,70.56830597,132.6608429,249.8621674,331.0280457,358.3782654,369.1158142,378.9424744,6.038851738,7.181298256,8.449397087,9.114250183,9.40566349,9.695246696,10.10005093,19.27847481,18.59314156,17.90574837,17.60033607,17.5141449,17.4820919,17.4535656,0.092933968,0.058788184,0.036724426,0.029901017,0.028502148,0.028525025,0.028945439,1.554963589,2.851826191,4.744366169,6.095003128,7.667315483,10.99483585,2805.41333,2506.910889,2805,2507,14.23733521,6.831283569,11.60098457,0.234201983,0.167208642,20.04082298,5.243412971,2,0.984856188,-0.126114458,-0.225849465,1.306519389,1.85886991,1.65120697,1.115707994,1.086791992,0.000300604,1.002528071,1.417363644,1.736461282,2.45997715,2.92888689,3.913193941,99,99,23.60971451,23.22688293,23.35550117,23.78112793,23.80963898,99,99,1.178135514,1.014485598,1.617928863,2.850898981,3.910342216,2.860326052,3.285774231,3.698529243,3.869973421,4.024597168,22.02076721,2,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085137.30+115005.4,27.00925064,28.2779541,688148695,1,11.0413332,21.29244995,6.487667084,21.8697834,0
-1013181252,6.37781E+18,50196,132.9125249,11.79866328,0.032145064,215.7397766,31.97363663,0.429692507,97.04785156,5.155268192,18.93253326,0.057689287,18.8249855,-0.93521601,1.971934319,99,99,-0.474263281,0.056419503,0.018168001,134.90625,164.6875,4,0,0.48484683,3478,19.57590485,38.3856163,68.97673798,89.41683197,97.07670593,99.23470306,96.86083984,3.339262724,3.679949284,4.420430183,4.837714672,5.090857029,5.483243942,5.958882332,20.67069435,19.9395771,19.30324173,19.02145004,18.93221092,18.90834045,18.93462753,0.185250148,0.104112558,0.069597192,0.058755808,0.056951575,0.060007263,0.066810764,1.487358451,2.685697317,4.398406029,5.561905384,6.551451683,3.499361277,2788.875244,2420.042236,2789,2420,11.16202354,171.9147034,9.512285233,0.30079037,0.269416004,13.46449661,5.906571388,0,0.995939195,0.26279974,0.366596609,-0.145196944,0.120816812,-0.999329984,2.538301468,3.930009365,0.698387027,0.698387086,0.698387325,1.398034334,1.845926881,3.279450655,4.191700459,25.35094261,24.98953247,99,26.19468689,99,22.88864708,22.41402054,2.886031389,2.068891048,99,12.56667328,99,1.403097034,1.158314466,11.40040207,28.50100327,45.60160828,51.30180359,54.15190125,17.64323044,0,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085139.00+114755.1,27.02142525,28.25173569,688148753,1,9.597415924,21.44461823,6.358084679,21.8916893,0
-1013181285,6.37781E+18,50196,132.9131047,11.8343837,0.033397563,215.7018127,31.98910332,0.447877228,565.7285767,11.77300453,17.01847839,0.022600032,48.05302811,-0.887880445,2.431616783,99,99,-0.365139931,0.056927018,0.017629035,134.8125,164.34375,1,0,0.473573029,3587,109.4634628,211.4745026,379.9162903,507.1412659,547.7648926,565.2593994,576.5750122,7.395537376,8.844021797,10.48939705,11.22740078,11.54657555,11.83029079,12.17134571,18.80182648,18.08685303,17.45077896,17.13717651,17.05351257,17.01937866,16.99785995,0.073371999,0.045417331,0.029984197,0.024042526,0.022892272,0.022728847,0.022925172,1.558052063,2.845472336,4.682601929,6.078485489,7.718482018,17.88295746,2787.4021,2505.772461,2788,2506,13.57618237,1.331245422,11.65117168,0.155267477,0.128822654,16.81898117,5.102985382,2,0.988985837,-0.043707516,0.186909974,0.136760697,-0.019783527,-1.175605178,-1.166438222,-1.50774622,0.698584676,0.698584795,1.213884354,1.21388483,1.721978784,2.623843431,3.437175512,99,25.72092438,26.06010056,99,99,99,99,99,4.058975697,9.639307976,99,99,99,99,8.139820099,20.34955215,32.5592804,36.62919235,38.66414642,21.54820061,2,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085139.14+115003.7,27.01170349,28.28443336,688148872,1,10.71490002,21.3250351,6.357309818,21.89182091,0
-1013181343,6.37781E+18,50196,132.9136861,11.86261755,0.034882821,215.6718445,32.00143051,0.463599026,44.3447876,3.72657299,19.78289223,0.091263443,11.89961624,-0.747646332,1.878487825,99,99,-0.398004353,0.056919865,0.01704159,135.125,159.09375,17,0,0.557549596,3767,9.105024338,17.84973907,31.75430489,39.85186768,43.14201736,44.06670761,46.4409256,2.181929588,2.600634098,2.928765535,3.325863838,3.655849934,4.122187138,4.898860931,21.50179672,20.7709198,20.14549255,19.8988781,19.81274796,19.78972244,19.73274612,0.260249257,0.15822576,0.100164033,0.090632848,0.092027523,0.101589046,0.114557639,1.493553758,2.629076958,4.892864704,6.042274475,6.867583275,1.498734117,2785.948975,2573.534424,2786,2574,11.597085,174.8256836,8.929272652,0.639208734,0.473875612,6.825915813,6.950398922,0,0.991135657,0.041296713,0.405290157,0.76107651,0.104010873,-0.253269851,-2.121112823,-3.299727678,0.711601555,1.005381227,1.233064532,1.233065009,1.878487587,2.358906746,3.185590029,27.36021614,24.88058853,24.19643402,26.35730743,99,99,99,18.71333504,2.693980932,1.759492159,12.87469769,99,99,99,7.569443703,18.92360878,30.27777481,34.06249619,35.95485687,17.42333221,0,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085139.28+115145.4,27.01183891,28.32122803,688149081,1,9.60469532,21.44379616,6.538404465,21.86132431,0
-1009865543,6.37781E+18,50196,132.9158369,11.71507036,0.028420126,215.8308258,31.94154549,0.392243594,52.32256317,3.913771391,19.60327721,0.081233703,13.36883545,-0.179075003,1.790055156,99,99,-0.100038819,0.054761156,0.016414221,138.3125,170.96875,0,0,0.509842515,3046,12.46693993,22.62446785,41.49811935,52.31735611,52.41691589,52.35155106,51.33031464,2.40701437,2.949561357,3.418826342,3.673600197,3.945301771,4.364478111,4.960736752,21.16059875,20.51355362,19.85492706,19.60338402,19.60132027,19.60267448,19.62406349,0.209675938,0.141582265,0.089470208,0.076256335,0.081740744,0.09053836,0.104954742,1.340711832,2.52397871,3.806096792,4.43286562,5.036683083,2.221252918,2781.351807,2219.403564,2781,2219,10.23669338,179.9740601,8.607097626,0.416428655,0.332333386,10.75227547,5.618711948,0,0.983409524,0.390076667,0.368245363,0.456473738,1.141226172,0.631161869,1.771041274,0.844376266,0.677767932,0.959251821,0.95925194,1.79005456,1.913081527,3.110215187,3.526616573,24.92213058,24.9846611,24.75146484,23.75657463,24.39965248,23.2794323,24.08366394,1.886952162,2.828949213,2.282163382,1.703430295,3.291717529,1.907179356,4.535780907,3.323882818,8.309706688,13.29553127,14.95747089,15.78844261,16.06643295,0,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085139.80+114254.2,27.05381775,28.36195374,598669789,1,8.644877434,21.55810738,6.097944736,21.93704605,0
-1013181361,6.37781E+18,50196,132.9167872,11.87876153,0.034882821,215.6560516,32.01093674,0.470980823,133.1366272,6.022440434,18.58925438,0.04912525,22.10675621,1.389895797,2.585950613,23.54254913,2.020541668,0.537479639,0.056869831,0.016628098,135.21875,156.15625,17,0,0.505157709,3830,23.89874268,49.12262344,92.53263855,120.1171417,128.8540192,133.7480774,137.6569824,3.725890398,4.447498322,5.098940849,5.510654926,5.780531406,6.178022385,6.690029144,20.45406151,19.67179489,18.98426056,18.70098686,18.62475395,18.58428001,18.55300331,0.169310868,0.098325036,0.059843201,0.049822796,0.048719142,0.050163954,0.05277881,1.577442646,2.769955873,4.603982925,5.970416546,7.477096081,4.039319992,2778.615234,2612.272217,2779,2612,12.73871326,122.6053009,11.39293098,0.410209715,0.303141117,73.06092834,5.658100128,0,0.98356539,0.213812292,0.394694418,0.11740043,0.373543173,0.640244424,1.999128222,5.450829983,0.717130482,0.717130601,1.014237165,1.600765944,2.152781725,3.127308369,4.134982586,25.57492256,24.90935135,26.22583008,24.96915245,24.38414001,23.14790344,22.05884743,3.642464876,1.973181725,9.382091522,4.653897762,3.65160656,1.69886899,0.823836148,1.677411795,7.406462669,10.02715397,10.11758614,10.16280365,20.63850975,0,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085140.02+115243.5,27.01279449,28.34789848,688149112,1,10.62937069,21.33373642,6.643264771,21.84405136,0
-1009865705,6.37781E+18,50196,132.9186042,11.7772509,0.02952536,215.765625,31.97007179,0.414272457,116.283371,5.590040207,18.73620415,0.052206807,20.8018856,-0.174591735,2.26983428,99,99,-0.076918274,0.055840511,0.018370468,136.0625,169.28125,0,0,0.50010401,3309,24.08244896,45.19875717,84.60416412,107.0164032,113.9455566,118.6589203,124.439827,3.486915827,4.297659874,4.866175652,5.168350697,5.434141636,5.856383801,6.39821291,20.44574738,19.76218224,19.08152008,18.82637405,18.758255,18.71424866,18.66259956,0.15724276,0.10326077,0.062463429,0.05244831,0.051792085,0.053599283,0.055837903,1.448219776,2.678379536,4.305373192,5.537864208,7.21119833,4.571462154,2774.658203,2368.632324,2775,2369,12.2225008,14.3854208,10.13001537,0.395103276,0.279914171,21.68044662,5.278482914,0,0.983436942,-0.128924787,-0.08780206,0.557228208,0.333357424,-0.977157116,0.600349009,1.278972387,0.000296765,0.966496289,1.183078289,1.528329134,1.810636878,2.991479635,3.824224949,99,99,24.53492165,25.09272957,99,24.45399475,23.63285065,99,99,2.305739403,4.978936195,99,5.411429882,3.2472229,2.304978609,5.76244688,9.219914436,10.3724041,10.94864845,19.05864143,0,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085140.46+114638.1,27.0326252,28.23970413,598670283,1,9.86758709,21.4144783,6.202432632,21.91860008,0
-1009865704,6.37781E+18,50196,132.9189802,11.76701816,0.02952536,215.7767639,31.96611786,0.409348249,25.27516174,3.083322525,20.39326477,0.132481366,8.197379112,38.07929993,5.731536865,19.94828224,0.16346018,6.643819809,0.055690404,0.018005455,136.71875,165.0625,4,0,0.622301221,3308,4.626142025,9.363275528,17.40239525,24.28095436,24.96919823,26.71166801,27.09941292,1.683504224,1.845273018,2.325918198,2.654735327,3.053863287,3.639386415,4.427589893,22.23695183,21.47142982,20.79847717,20.43683434,20.40648651,20.33324623,20.31759834,0.395207375,0.214024097,0.14514938,0.118736789,0.132823467,0.147964314,0.177434206,1.554369926,2.822080374,4.370740891,5.273647308,5.894280434,0.821469903,2773.805908,2344.071777,2774,2344,10.30026817,138.1381226,9.583794594,0.869544506,0.712655544,55.8755455,10.57730389,0,0.973268807,6.079048634,12.01449394,22.40558243,32.37267303,37.5699501,39.50042343,41.24193192,3.311635017,4.172573566,4.661661148,5.432239532,5.731536865,6.134663582,6.692895889,21.94041443,21.20074081,20.52411461,20.1245575,19.96290207,19.90850067,19.86165619,0.591611564,0.377162397,0.225951031,0.182234332,0.165676251,0.168662623,0.176240161,1.69754684,3.20168829,5.603663445,6.418154716,7.572032928,10.75040817,0,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085140.55+114601.2,27.03554726,28.26149368,598670276,1,9.367992401,21.47088814,6.340687275,21.89466476,0
-1013181263,6.37781E+18,50196,132.9197634,11.81820243,0.033397563,215.7223511,31.98825073,0.433624893,138.0141449,6.013347626,18.55018997,0.047317579,22.95129967,0.229625463,2.131403923,25.4974556,10.08034801,0.107734367,0.056583907,0.01779158,134.5625,160.0625,0,0,0.476551324,3520,29.51941299,58.85785294,103.3625336,128.7472687,136.9004517,137.7249756,138.7306671,4.135266304,4.608531475,5.33374548,5.695876122,5.973331451,6.278443336,6.744320869,20.22472954,19.47548866,18.86409187,18.62565422,18.55898666,18.55246735,18.54456711,0.152133763,0.085033089,0.056040112,0.04804546,0.047385074,0.049507283,0.052795339,1.437442541,2.536356926,4.115577698,5.265717506,6.626196861,5.404657841,2771.80957,2466.915527,2772,2467,10.86502266,158.3207397,9.585120201,0.235895619,0.20619382,21.91311073,4.719138622,0,0.98563081,0.250269979,0.52365613,0.583330572,0.012280131,-0.367597073,0.35761407,1.970843315,0.709461749,1.002657533,1.228212476,1.228212833,1.879035473,2.752397776,3.955420256,25.40398216,24.60238838,24.48521805,28.67699814,99,25.01646805,23.16337395,3.078577518,2.079391479,2.28659153,108.6176682,99,8.358463287,2.179567575,0.898783326,1.158387423,1.33694768,1.395859718,1.425315857,17.47257805,0,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085140.74+114905.5,27.01826668,28.27446747,688148792,1,9.68911171,21.43429565,6.51979208,21.86441994,0
-1013181519,6.37781E+18,50196,132.9217675,11.90807203,0.036386501,215.6270447,32.02761078,0.485996246,336.9915161,9.239368439,17.58095169,0.029775094,36.47343445,0.460376441,2.48543191,24.74222183,5.86298275,0.185229957,0.056691129,0.015920883,133.9375,158.9375,17,0,0.475282252,3935,61.62753677,121.0251007,231.6006775,307.2107544,333.295105,337.7875671,342.2617188,5.628518581,6.891344547,8.182315826,8.803613663,9.074699402,9.325289726,9.672129631,19.4255619,18.69281006,17.98814964,17.68140793,17.59292603,17.57839012,17.56410217,0.099185713,0.061838411,0.038367741,0.031121062,0.029568765,0.029981168,0.030689768,1.59409833,2.842711926,4.539602757,5.778205395,6.87831831,10.79972839,2766.828857,2682.605225,2767,2683,13.54232216,122.0794678,11.31476879,0.246950671,0.128723472,73.04504395,5.456622124,0,0.993465126,-0.110348418,-0.093391575,0.953550875,2.00202632,0.988907814,-0.509789526,-2.634347439,0.000297207,1.012958288,1.431365609,1.752194166,2.149346113,2.587309122,3.299714804,99,99,23.9516449,23.14632988,23.9121151,99,99,99,99,1.630183458,0.950478435,2.360371351,99,99,2.549016476,2.744641781,2.932088375,2.983306408,3.008915424,21.20821571,0,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085141.22+115429.0,27.01621056,28.39508629,688149228,1,10.53153038,21.3437767,6.516689301,21.86493683,0
-1009865572,6.37781E+18,50196,132.9219465,11.74822079,0.02952536,215.7983093,31.96087646,0.398787558,15.03137302,2.851378202,20.95750237,0.206008911,5.271616459,0.139114767,2.210998774,26.04157257,17.26016998,0.062919423,0.055390187,0.017261168,136.40625,160.15625,0,0,0.941907763,3215,2.874671459,5.412218571,9.732134819,13.18117046,16.14400482,15.88048363,11.80220985,1.232202768,1.503689885,1.814902663,2.152936935,2.685544014,3.231151819,4.018855095,22.75352859,22.06656075,21.42947769,21.10011482,20.87997055,20.89783859,21.22009087,0.465504467,0.301726043,0.202523321,0.177381039,0.18065533,0.220964968,0.36980167,1.534760356,2.991619587,4.890665054,6.532582283,7.253847599,0.494090974,2766.893311,2298.947998,2766,2299,12.70114136,88.4693985,9.197237968,1.647123694,1.065966964,87.72852325,15.34280396,0,0.954557896,-0.124271937,-0.270300955,-0.326082736,-0.378282934,-0.571671367,0.096804231,0.379610717,0.0003002,0.000442725,0.702032804,1.568088412,1.98137784,2.709911823,3.628107071,99,99,99,99,99,26.4352684,24.95165825,99,99,99,99,99,30.40119362,10.37938118,6.554598808,6.599425316,6.6442523,6.659193993,6.666665554,18.5096283,0,AIS_196_sg82 ,178.0500031,178.0500031,GALEXASCJ085141.26+114453.5,27.04141617,28.30732918,598670171,1,9.914313316,21.40934753,6.503214359,21.86718369,0
