1.100000000000000000e+03 2.000000000000000000e+01
1.150000000000000000e+01 2.000000000000000111e-01
1.200000000000000000e+03 2.500000000000000000e+01
1.250000000000000000e+03 2.500000000000000000e+01
1.300000000000000000e+03 3.000000000000000000e+01
1.350000000000000000e+03 4.500000000000000000e+01
1.400000000000000000e+03 6.000000000000000000e+01
1.450000000000000000e+03 7.000000000000000000e+01
1.500000000000000000e+03 7.243999999999999773e+01
1.550000000000000000e+03 7.350000000000000000e+01
1.600000000000000000e+03 7.456000000000000227e+01
1.650000000000000000e+03 7.562000000000000455e+01
1.700000000000000000e+03 7.668000000000000682e+01
1.750000000000000000e+03 7.773999999999999488e+01
1.800000000000000000e+03 7.879999999999999716e+01
1.850000000000000000e+03 8.139000000000000057e+01
1.900000000000000000e+03 8.401000000000000512e+01
1.950000000000000000e+03 8.551999999999999602e+01
2.000000000000000000e+03 8.706000000000000227e+01
2.050000000000000000e+03 8.843000000000000682e+01
2.100000000000000000e+03 8.931000000000000227e+01
2.150000000000000000e+03 9.000000000000000000e+01
2.200000000000000000e+03 9.045999999999999375e+01
2.250000000000000000e+03 9.093999999999999773e+01
2.300000000000000000e+03 9.131000000000000227e+01
2.350000000000000000e+03 9.150000000000000000e+01
2.400000000000000000e+03 9.159000000000000341e+01
2.450000000000000000e+03 9.165000000000000568e+01
2.500000000000000000e+03 9.168000000000000682e+01
2.550000000000000000e+03 9.165999999999999659e+01
2.600000000000000000e+03 9.162000000000000455e+01
2.650000000000000000e+03 9.148999999999999488e+01
2.700000000000000000e+03 9.137000000000000455e+01
2.750000000000000000e+03 9.123000000000000398e+01
2.800000000000000000e+03 9.106000000000000227e+01
2.850000000000000000e+03 9.081000000000000227e+01
2.900000000000000000e+03 9.060999999999999943e+01
2.950000000000000000e+03 9.029000000000000625e+01
3.000000000000000000e+03 9.000000000000000000e+01
3.000000000000000000e+03 9.000000000000000000e+01
3.050000000000000000e+03 9.040000000000000568e+01
3.100000000000000000e+03 9.020000000000000284e+01
3.150000000000000000e+03 9.000000000000000000e+01
3.200000000000000000e+03 8.959999999999999432e+01
3.250000000000000000e+03 8.950000000000000000e+01
3.300000000000000000e+03 8.920000000000000284e+01
3.350000000000000000e+03 8.900000000000000000e+01
3.400000000000000000e+03 8.879999999999999716e+01
3.450000000000000000e+03 8.859999999999999432e+01
3.500000000000000000e+03 8.840000000000000568e+01
3.550000000000000000e+03 8.820000000000000284e+01
3.600000000000000000e+03 8.809999999999999432e+01
3.650000000000000000e+03 8.790000000000000568e+01
3.700000000000000000e+03 8.779999999999999716e+01
3.750000000000000000e+03 8.759999999999999432e+01
3.800000000000000000e+03 8.740000000000000568e+01
3.850000000000000000e+03 8.720000000000000284e+01
3.900000000000000000e+03 8.709999999999999432e+01
3.950000000000000000e+03 8.700000000000000000e+01
4.000000000000000000e+03 8.690000000000000568e+01
4.050000000000000000e+03 8.670000000000000284e+01
4.100000000000000000e+03 8.659999999999999432e+01
4.150000000000000000e+03 8.650000000000000000e+01
4.200000000000000000e+03 8.640000000000000568e+01
4.250000000000000000e+03 8.629999999999999716e+01
4.300000000000000000e+03 8.629999999999999716e+01
4.350000000000000000e+03 8.620000000000000284e+01
4.400000000000000000e+03 8.609999999999999432e+01
4.450000000000000000e+03 8.609999999999999432e+01
4.500000000000000000e+03 8.609999999999999432e+01
4.550000000000000000e+03 8.600000000000000000e+01
4.600000000000000000e+03 8.609999999999999432e+01
4.650000000000000000e+03 8.620000000000000284e+01
4.700000000000000000e+03 8.620000000000000284e+01
4.750000000000000000e+03 8.620000000000000284e+01
4.800000000000000000e+03 8.609999999999999432e+01
4.850000000000000000e+03 8.609999999999999432e+01
4.900000000000000000e+03 8.600000000000000000e+01
4.950000000000000000e+03 8.600000000000000000e+01
5.000000000000000000e+03 8.609999999999999432e+01
5.050000000000000000e+03 8.620000000000000284e+01
5.100000000000000000e+03 8.629999999999999716e+01
5.150000000000000000e+03 8.629999999999999716e+01
5.200000000000000000e+03 8.629999999999999716e+01
5.250000000000000000e+03 8.640000000000000568e+01
5.300000000000000000e+03 8.640000000000000568e+01
5.350000000000000000e+03 8.640000000000000568e+01
5.400000000000000000e+03 8.640000000000000568e+01
5.450000000000000000e+03 8.640000000000000568e+01
5.500000000000000000e+03 8.640000000000000568e+01
